ID,RR_C,RR_L,date
55005000500,1.74,2.45,2021-12-01
55139003702,1.74,1.4,2021-12-01
55015020700,1.74,0.96,2021-12-01
55017010500,1.74,1.74,2021-12-01
55087012200,1.74,1.23,2021-12-01
55031030100,1.74,1.06,2021-12-01
55087010700,1.74,1.74,2021-12-01
55087011600,1.74,1.4,2021-12-01
55087010602,1.74,1.15,2021-12-01
55035000100,1.74,1.15,2021-12-01
55139002500,1.74,0.86,2021-12-01
55005000600,1.74,1.83,2021-12-01
55137960100,1.74,0.87,2021-12-01
55139002400,1.74,1.21,2021-12-01
55087012000,1.74,1.14,2021-12-01
55015020303,1.74,0.92,2021-12-01
55139002601,1.74,1.05,2021-12-01
55015020304,1.74,1.14,2021-12-01
55005000100,1.74,1.58,2021-12-01
55087012100,1.74,1.25,2021-12-01
55009020600,1.74,1.1,2021-12-01
55001950100,1.74,1.79,2021-12-01
55139002602,1.74,1.08,2021-12-01
55015020800,1.74,1.36,2021-12-01
55139002700,1.74,1.18,2021-12-01
55017010700,1.74,1.57,2021-12-01
55087010800,1.74,1.31,2021-12-01
55061960500,1.74,1.35,2021-12-01
55005000400,1.74,1.83,2021-12-01
55139000800,1.74,1.72,2021-12-01
55139001000,1.74,1.44,2021-12-01
55035000700,1.74,1.28,2021-12-01
55035000803,1.74,1.47,2021-12-01
55139001803,1.74,1.21,2021-12-01
55071010300,1.74,1.31,2021-12-01
55139000700,1.74,0.64,2021-12-01
55035001101,1.74,0.99,2021-12-01
55031021000,1.74,1.43,2021-12-01
55035000801,1.74,0.9,2021-12-01
55015020200,1.74,1.46,2021-12-01
55139001100,1.74,1.17,2021-12-01
55139000500,1.74,1.32,2021-12-01
55035001400,1.74,1.37,2021-12-01
55035001700,1.74,0.83,2021-12-01
55139000200,1.74,1.27,2021-12-01
55047100200,1.74,0.95,2021-12-01
55139001200,1.74,1.28,2021-12-01
55035001200,1.74,0.9,2021-12-01
55009000401,1.74,1.45,2021-12-01
55035000802,1.74,1.8,2021-12-01
55139000400,1.74,1.59,2021-12-01
55017010200,1.74,1.47,2021-12-01
55035000600,1.74,1.91,2021-12-01
55071010200,1.74,1.13,2021-12-01
55129950600,1.74,3.69,2021-12-01
55035000200,1.74,1.08,2021-12-01
55137960800,1.74,0.77,2021-12-01
55015020100,1.74,0.87,2021-12-01
55137960400,1.74,0.84,2021-12-01
55139001700,1.74,0.84,2021-12-01
55017010100,1.74,1.65,2021-12-01
55017010400,1.74,1.89,2021-12-01
55001950202,1.74,0.8,2021-12-01
55035000502,1.74,1.65,2021-12-01
55137960600,1.74,0.52,2021-12-01
55137960700,1.74,0.82,2021-12-01
55035000400,1.74,1.69,2021-12-01
55139002100,1.74,1.46,2021-12-01
55139001600,1.74,0.98,2021-12-01
55053960100,1.74,0.69,2021-12-01
55053960200,1.74,1.19,2021-12-01
55035000501,1.74,1.66,2021-12-01
55057100100,1.74,2.61,2021-12-01
55139001804,1.74,1.49,2021-12-01
