ID,RR_C,RR_L,date
54411,2.16,0.0,2021-12-02
54410,2.16,0.0,2021-12-02
54426,2.16,4.69,2021-12-02
54412,2.16,0.0,2021-12-02
54758,2.16,0.0,2021-12-02
54635,2.16,0.0,2021-12-02
54466,2.16,0.0,2021-12-02
54451,2.16,1.86,2021-12-02
54742,2.16,0.0,2021-12-02
54433,2.16,5.7,2021-12-02
54727,2.16,0.0,2021-12-02
54441,2.16,0.0,2021-12-02
54490,2.16,0.0,2021-12-02
54613,2.16,0.0,2021-12-02
54437,2.16,3.49,2021-12-02
54636,2.16,0.0,2021-12-02
54027,2.16,0.0,2021-12-02
54761,2.16,0.0,2021-12-02
54817,2.16,0.0,2021-12-02
54759,2.16,0.0,2021-12-02
54734,2.16,0.0,2021-12-02
54977,2.16,0.0,2021-12-02
54409,2.16,4.13,2021-12-02
54524,2.16,0.0,2021-12-02
54867,2.16,24.6,2021-12-02
54945,2.16,3.18,2021-12-02
54667,2.16,2.21,2021-12-02
53948,2.16,5.29,2021-12-02
54623,2.16,4.96,2021-12-02
54812,2.16,9.53,2021-12-02
54930,2.16,0.0,2021-12-02
54868,2.16,0.7,2021-12-02
53910,2.16,3.18,2021-12-02
54762,2.16,0.0,2021-12-02
54857,2.16,0.0,2021-12-02
54862,2.16,0.0,2021-12-02
53929,2.16,8.04,2021-12-02
54896,2.16,0.0,2021-12-02
54740,2.16,0.0,2021-12-02
53936,2.16,4.56,2021-12-02
54486,2.16,0.0,2021-12-02
54529,2.16,0.0,2021-12-02
54513,2.16,0.0,2021-12-02
54750,2.16,10.6,2021-12-02
54962,2.16,0.0,2021-12-02
53964,2.16,2.95,2021-12-02
54004,2.16,0.0,2021-12-02
54028,2.16,0.0,2021-12-02
54485,2.16,0.0,2021-12-02
54984,2.16,10.23,2021-12-02
53968,2.16,4.67,2021-12-02
54639,2.16,3.92,2021-12-02
54981,2.16,2.8,2021-12-02
54013,2.16,6.35,2021-12-02
54769,2.16,0.0,2021-12-02
54805,2.16,0.0,2021-12-02
