ID,Observed,Expected,OE,RR_L,date
54901,961,855.66,1.12,1.12,2021-12-10
54902,607,507.5,1.2,1.2,2021-12-10
54904,575,487.17,1.18,1.18,2021-12-10
54909,46,48.43,0.95,0.95,2021-12-10
54911,621,596.55,1.04,1.04,2021-12-10
54913,470,487.01,0.97,0.96,2021-12-10
54891,64,76.98,0.83,0.83,2021-12-10
54914,729,699.39,1.04,1.04,2021-12-10
54867,12,9.78,1.23,1.23,2021-12-10
54864,28,28.28,0.99,0.99,2021-12-10
54840,183,99.42,1.84,1.84,2021-12-10
54841,0,6.41,0.0,0.0,2021-12-10
54842,0,3.67,0.0,0.0,2021-12-10
54843,466,266.94,1.75,1.75,2021-12-10
54844,0,6.02,0.0,0.0,2021-12-10
54845,0,2.81,0.0,0.0,2021-12-10
54846,0,11.23,0.0,0.0,2021-12-10
54847,58,47.16,1.23,1.23,2021-12-10
54848,123,130.5,0.94,0.94,2021-12-10
54865,6,9.98,0.6,0.6,2021-12-10
54849,30,39.21,0.77,0.76,2021-12-10
54853,174,93.1,1.87,1.87,2021-12-10
54854,18,22.14,0.81,0.81,2021-12-10
54855,7,19.83,0.35,0.35,2021-12-10
54856,27,37.06,0.73,0.73,2021-12-10
54857,0,1.34,0.0,0.0,2021-12-10
54858,47,37.86,1.24,1.24,2021-12-10
54859,107,40.07,2.67,2.67,2021-12-10
54861,0,4.64,0.0,0.0,2021-12-10
54862,0,4.96,0.0,0.0,2021-12-10
54850,0,5.37,0.0,0.0,2021-12-10
54915,989,981.59,1.01,1.01,2021-12-10
54921,40,24.84,1.61,1.61,2021-12-10
54922,34,30.5,1.11,1.11,2021-12-10
54961,341,307.97,1.11,1.11,2021-12-10
54962,21,25.9,0.81,0.81,2021-12-10
54963,218,159.91,1.36,1.36,2021-12-10
54964,23,22.03,1.04,1.04,2021-12-10
54965,25,30.61,0.82,0.82,2021-12-10
54966,60,44.81,1.34,1.34,2021-12-10
54967,4,7.99,0.5,0.5,2021-12-10
54968,59,61.99,0.95,0.95,2021-12-10
54970,58,86.58,0.67,0.67,2021-12-10
54960,51,56.44,0.9,0.9,2021-12-10
54971,205,242.19,0.85,0.85,2021-12-10
54977,20,34.01,0.59,0.59,2021-12-10
54979,32,29.71,1.08,1.08,2021-12-10
54980,4,2.47,1.62,1.62,2021-12-10
54981,490,344.35,1.42,1.42,2021-12-10
54982,113,157.51,0.72,0.72,2021-12-10
54983,118,100.64,1.17,1.17,2021-12-10
54984,64,70.66,0.91,0.91,2021-12-10
54985,0,23.39,0.0,0.0,2021-12-10
54161,90,63.21,1.42,1.42,2021-12-10
54974,51,34.19,1.49,1.49,2021-12-10
54956,1183,997.05,1.19,1.19,2021-12-10
54952,549,612.92,0.9,0.9,2021-12-10
54950,69,62.78,1.1,1.1,2021-12-10
54923,238,203.05,1.17,1.17,2021-12-10
54927,2,10.64,0.19,0.19,2021-12-10
54928,0,9.15,0.0,0.0,2021-12-10
54929,223,196.37,1.14,1.14,2021-12-10
54930,21,38.72,0.54,0.54,2021-12-10
54931,0,6.11,0.0,0.0,2021-12-10
54932,37,28.44,1.3,1.3,2021-12-10
54933,0,8.65,0.0,0.0,2021-12-10
54934,0,10.64,0.0,0.0,2021-12-10
54935,1306,954.46,1.37,1.37,2021-12-10
54937,545,447.53,1.22,1.22,2021-12-10
54940,80,92.67,0.86,0.86,2021-12-10
54941,46,52.37,0.88,0.88,2021-12-10
54942,279,226.09,1.23,1.23,2021-12-10
54943,49,45.1,1.09,1.09,2021-12-10
54944,206,204.65,1.01,1.01,2021-12-10
54945,65,75.58,0.86,0.86,2021-12-10
54946,0,2.02,0.0,0.0,2021-12-10
54947,70,52.8,1.33,1.33,2021-12-10
54948,0,5.43,0.0,0.0,2021-12-10
54949,89,76.5,1.16,1.16,2021-12-10
54839,7,5.68,1.23,1.23,2021-12-10
54638,48,38.04,1.26,1.26,2021-12-10
54838,51,25.04,2.04,2.04,2021-12-10
54836,14,24.0,0.58,0.58,2021-12-10
54701,1049,925.44,1.13,1.13,2021-12-10
54703,1356,987.65,1.37,1.38,2021-12-10
54720,252,175.31,1.44,1.44,2021-12-10
54721,19,30.2,0.63,0.63,2021-12-10
54722,108,87.26,1.24,1.24,2021-12-10
54723,69,25.74,2.68,2.68,2021-12-10
54724,218,168.02,1.3,1.3,2021-12-10
54725,126,64.89,1.94,1.94,2021-12-10
54726,56,40.57,1.38,1.38,2021-12-10
54670,59,39.03,1.51,1.51,2021-12-10
54727,134,114.77,1.17,1.17,2021-12-10
54729,911,740.68,1.23,1.23,2021-12-10
54730,184,110.72,1.66,1.66,2021-12-10
54731,8,16.32,0.49,0.49,2021-12-10
54732,84,67.67,1.24,1.24,2021-12-10
54733,26,26.74,0.97,0.97,2021-12-10
54734,38,18.57,2.05,2.05,2021-12-10
54736,128,94.5,1.35,1.35,2021-12-10
54737,2,12.02,0.17,0.17,2021-12-10
54738,73,74.13,0.98,0.98,2021-12-10
54728,139,140.9,0.99,0.99,2021-12-10
54739,196,122.01,1.61,1.61,2021-12-10
54669,240,178.98,1.34,1.34,2021-12-10
54666,90,63.08,1.43,1.43,2021-12-10
54642,58,48.63,1.19,1.19,2021-12-10
54643,0,0.068,0.0,0.0,2021-12-10
54644,34,36.7,0.93,0.93,2021-12-10
54645,0,1.81,0.0,0.0,2021-12-10
54646,182,94.26,1.93,1.93,2021-12-10
54648,57,38.58,1.48,1.48,2021-12-10
54650,634,557.02,1.14,1.14,2021-12-10
54651,39,32.9,1.19,1.19,2021-12-10
54652,34,26.04,1.31,1.31,2021-12-10
54667,141,109.09,1.29,1.29,2021-12-10
54653,33,22.08,1.49,1.5,2021-12-10
54655,72,41.12,1.75,1.75,2021-12-10
54656,544,400.07,1.36,1.36,2021-12-10
54657,0,8.51,0.0,0.0,2021-12-10
54658,66,58.82,1.12,1.12,2021-12-10
54659,22,29.93,0.74,0.73,2021-12-10
54660,553,359.7,1.54,1.54,2021-12-10
54661,106,84.18,1.26,1.26,2021-12-10
54664,69,37.7,1.83,1.83,2021-12-10
54665,230,184.23,1.25,1.25,2021-12-10
54654,0,2.24,0.0,0.0,2021-12-10
54740,68,45.03,1.51,1.51,2021-12-10
54741,28,44.17,0.63,0.63,2021-12-10
54742,81,113.95,0.71,0.71,2021-12-10
54773,81,77.86,1.04,1.04,2021-12-10
54801,234,149.27,1.57,1.57,2021-12-10
54805,54,33.08,1.63,1.63,2021-12-10
54806,181,259.01,0.7,0.7,2021-12-10
54810,88,52.12,1.69,1.69,2021-12-10
54812,182,126.59,1.44,1.44,2021-12-10
54813,23,14.29,1.61,1.61,2021-12-10
54814,7,61.54,0.11,0.11,2021-12-10
54817,59,46.73,1.26,1.26,2021-12-10
54772,38,24.18,1.57,1.57,2021-12-10
54819,57,51.64,1.1,1.1,2021-12-10
54821,11,26.67,0.41,0.41,2021-12-10
54822,161,103.24,1.56,1.56,2021-12-10
54824,112,49.99,2.24,2.24,2021-12-10
54826,11,16.6,0.66,0.66,2021-12-10
54827,0,6.54,0.0,0.0,2021-12-10
54828,25,15.87,1.58,1.58,2021-12-10
54829,182,115.52,1.58,1.58,2021-12-10
54830,81,63.55,1.27,1.27,2021-12-10
54832,5,7.83,0.64,0.64,2021-12-10
54820,11,19.88,0.55,0.55,2021-12-10
54771,143,99.1,1.44,1.44,2021-12-10
54770,62,48.72,1.27,1.27,2021-12-10
54769,9,14.58,0.62,0.62,2021-12-10
54745,81,44.56,1.82,1.82,2021-12-10
54746,14,16.44,0.85,0.85,2021-12-10
54747,75,56.9,1.32,1.32,2021-12-10
54748,38,23.12,1.64,1.64,2021-12-10
54749,67,31.24,2.14,2.14,2021-12-10
54750,50,22.71,2.2,2.2,2021-12-10
54751,841,588.92,1.43,1.43,2021-12-10
54754,39,42.29,0.92,0.92,2021-12-10
54755,277,160.34,1.73,1.73,2021-12-10
54756,17,20.63,0.82,0.82,2021-12-10
54757,82,80.2,1.02,1.02,2021-12-10
54758,160,102.0,1.57,1.57,2021-12-10
54759,24,32.92,0.73,0.73,2021-12-10
54760,0,5.3,0.0,0.0,2021-12-10
54761,38,25.95,1.46,1.46,2021-12-10
54762,42,28.73,1.46,1.46,2021-12-10
54763,39,25.54,1.53,1.53,2021-12-10
54765,0,0.2,0.0,0.0,2021-12-10
54766,16,40.78,0.39,0.39,2021-12-10
54767,137,81.6,1.68,1.68,2021-12-10
54768,161,139.24,1.16,1.16,2021-12-10
54837,148,84.95,1.74,1.74,2021-12-10
54160,0,7.4,0.0,0.0,2021-12-10
54986,158,119.64,1.32,1.32,2021-12-10
54157,227,132.29,1.72,1.72,2021-12-10
53189,430,605.92,0.71,0.71,2021-12-10
53190,234,435.64,0.54,0.54,2021-12-10
53191,70,64.53,1.08,1.08,2021-12-10
53192,0,0.2,0.0,0.0,2021-12-10
53195,0,3.49,0.0,0.0,2021-12-10
53202,288,564.24,0.51,0.51,2021-12-10
53203,24,39.08,0.61,0.61,2021-12-10
53204,640,875.72,0.73,0.73,2021-12-10
53205,106,201.69,0.53,0.53,2021-12-10
53188,603,808.97,0.75,0.74,2021-12-10
53206,316,509.88,0.62,0.62,2021-12-10
53208,433,682.88,0.63,0.63,2021-12-10
53209,619,1055.44,0.59,0.58,2021-12-10
53210,440,606.62,0.73,0.72,2021-12-10
53211,305,802.79,0.38,0.38,2021-12-10
53212,430,691.6,0.62,0.62,2021-12-10
53213,437,626.41,0.7,0.7,2021-12-10
53214,579,804.74,0.72,0.72,2021-12-10
53215,865,1358.7,0.64,0.63,2021-12-10
53216,419,760.36,0.55,0.55,2021-12-10
53207,488,835.21,0.58,0.58,2021-12-10
53217,377,648.92,0.58,0.58,2021-12-10
53186,491,748.63,0.66,0.65,2021-12-10
53184,69,94.69,0.73,0.73,2021-12-10
53144,513,599.06,0.86,0.86,2021-12-10
53146,172,182.99,0.94,0.94,2021-12-10
53147,228,381.68,0.6,0.6,2021-12-10
53149,547,458.53,1.19,1.19,2021-12-10
53150,570,584.69,0.97,0.97,2021-12-10
53151,626,713.54,0.88,0.88,2021-12-10
53153,85,55.81,1.52,1.52,2021-12-10
53154,709,816.58,0.87,0.87,2021-12-10
53156,57,67.31,0.85,0.85,2021-12-10
53185,410,432.74,0.95,0.95,2021-12-10
53158,278,379.24,0.73,0.73,2021-12-10
53168,179,199.56,0.9,0.9,2021-12-10
53170,70,50.06,1.4,1.4,2021-12-10
53172,372,474.49,0.78,0.78,2021-12-10
53177,132,182.92,0.72,0.72,2021-12-10
53178,41,62.38,0.66,0.66,2021-12-10
53179,132,161.73,0.82,0.82,2021-12-10
53181,154,168.9,0.91,0.91,2021-12-10
53182,165,223.88,0.74,0.74,2021-12-10
53183,74,66.68,1.11,1.11,2021-12-10
53167,0,15.85,0.0,0.0,2021-12-10
53218,602,950.34,0.63,0.63,2021-12-10
53219,540,789.68,0.68,0.68,2021-12-10
53220,398,596.82,0.67,0.67,2021-12-10
53511,1032,1115.21,0.93,0.92,2021-12-10
53515,18,51.64,0.35,0.35,2021-12-10
53516,37,51.35,0.72,0.72,2021-12-10
53517,49,43.58,1.12,1.12,2021-12-10
53518,25,31.54,0.79,0.79,2021-12-10
53520,236,147.39,1.6,1.6,2021-12-10
53521,50,84.66,0.59,0.59,2021-12-10
53522,21,22.55,0.93,0.93,2021-12-10
53523,108,117.33,0.92,0.92,2021-12-10
53510,27,33.55,0.8,0.8,2021-12-10
53525,78,91.29,0.85,0.85,2021-12-10
53527,172,247.92,0.69,0.69,2021-12-10
53528,107,141.69,0.76,0.75,2021-12-10
53529,32,46.82,0.68,0.68,2021-12-10
53530,95,100.91,0.94,0.94,2021-12-10
53531,98,104.69,0.94,0.94,2021-12-10
53532,310,355.38,0.87,0.87,2021-12-10
53533,166,159.98,1.04,1.04,2021-12-10
53534,198,272.6,0.73,0.73,2021-12-10
53536,169,197.27,0.86,0.86,2021-12-10
53526,15,14.04,1.07,1.07,2021-12-10
53508,70,129.8,0.54,0.54,2021-12-10
53507,22,48.66,0.45,0.45,2021-12-10
53506,6,23.61,0.25,0.25,2021-12-10
53221,596,908.11,0.66,0.65,2021-12-10
53222,397,596.98,0.67,0.66,2021-12-10
53223,415,662.12,0.63,0.63,2021-12-10
53224,355,505.08,0.7,0.7,2021-12-10
53225,430,601.15,0.72,0.71,2021-12-10
53226,291,428.82,0.68,0.68,2021-12-10
53227,385,534.54,0.72,0.72,2021-12-10
53228,298,332.89,0.9,0.89,2021-12-10
53233,189,342.86,0.55,0.55,2021-12-10
53235,139,215.52,0.64,0.64,2021-12-10
53295,13,3.92,3.32,3.32,2021-12-10
53402,711,759.7,0.94,0.94,2021-12-10
53403,464,596.35,0.78,0.78,2021-12-10
53404,294,339.53,0.87,0.87,2021-12-10
53405,570,576.01,0.99,0.99,2021-12-10
53406,520,592.29,0.88,0.88,2021-12-10
53501,0,4.32,0.0,0.0,2021-12-10
53502,57,56.94,1.0,1.0,2021-12-10
53503,24,44.44,0.54,0.54,2021-12-10
53504,69,46.17,1.49,1.49,2021-12-10
53505,12,8.08,1.48,1.48,2021-12-10
53143,454,523.35,0.87,0.87,2021-12-10
53537,0,19.09,0.0,0.0,2021-12-10
53142,645,757.28,0.85,0.85,2021-12-10
53139,63,52.62,1.2,1.2,2021-12-10
53032,114,109.56,1.04,1.04,2021-12-10
53033,119,106.84,1.11,1.11,2021-12-10
53034,81,39.28,2.06,2.06,2021-12-10
53035,64,54.41,1.18,1.18,2021-12-10
53036,76,67.79,1.12,1.12,2021-12-10
53037,271,226.0,1.2,1.2,2021-12-10
53038,101,96.9,1.04,1.04,2021-12-10
53039,149,104.01,1.43,1.43,2021-12-10
53029,510,487.1,1.05,1.05,2021-12-10
53040,260,184.41,1.41,1.41,2021-12-10
53044,61,52.84,1.15,1.15,2021-12-10
53045,411,486.06,0.85,0.85,2021-12-10
53046,24,27.46,0.87,0.87,2021-12-10
53047,0,2.88,0.0,0.0,2021-12-10
53048,92,75.03,1.23,1.23,2021-12-10
53049,66,67.02,0.98,0.98,2021-12-10
53050,188,152.69,1.23,1.23,2021-12-10
53051,859,842.68,1.02,1.02,2021-12-10
53057,43,34.3,1.25,1.25,2021-12-10
53042,217,149.14,1.46,1.46,2021-12-10
53058,65,75.01,0.87,0.87,2021-12-10
53027,596,527.06,1.13,1.13,2021-12-10
53023,41,56.29,0.73,0.73,2021-12-10
53001,56,42.61,1.31,1.31,2021-12-10
53002,65,52.19,1.25,1.25,2021-12-10
53003,0,3.65,0.0,0.0,2021-12-10
53004,84,75.49,1.11,1.11,2021-12-10
53005,370,455.63,0.81,0.81,2021-12-10
53006,61,38.58,1.58,1.58,2021-12-10
53007,31,41.23,0.75,0.75,2021-12-10
53010,177,172.87,1.02,1.02,2021-12-10
53011,83,48.66,1.71,1.71,2021-12-10
53024,350,391.01,0.9,0.89,2021-12-10
53012,366,415.13,0.88,0.88,2021-12-10
53014,249,175.36,1.42,1.42,2021-12-10
53015,81,60.25,1.34,1.34,2021-12-10
53016,7,8.94,0.78,0.78,2021-12-10
53017,154,126.61,1.22,1.22,2021-12-10
53018,155,172.12,0.9,0.9,2021-12-10
53019,57,41.82,1.36,1.36,2021-12-10
53020,78,86.19,0.9,0.9,2021-12-10
53021,92,109.65,0.84,0.84,2021-12-10
53022,461,439.17,1.05,1.05,2021-12-10
53013,114,75.3,1.51,1.51,2021-12-10
53059,45,41.48,1.08,1.08,2021-12-10
53061,169,111.94,1.51,1.51,2021-12-10
53063,40,37.97,1.05,1.05,2021-12-10
53098,242,264.56,0.91,0.91,2021-12-10
53103,89,82.1,1.08,1.08,2021-12-10
53104,89,123.1,0.72,0.72,2021-12-10
53105,560,674.28,0.83,0.83,2021-12-10
53108,58,77.36,0.75,0.75,2021-12-10
53110,306,413.68,0.74,0.74,2021-12-10
53114,52,65.68,0.79,0.79,2021-12-10
53115,276,362.21,0.76,0.76,2021-12-10
53118,146,161.02,0.91,0.91,2021-12-10
53097,76,143.05,0.53,0.53,2021-12-10
53119,141,133.47,1.06,1.06,2021-12-10
53121,388,429.03,0.9,0.9,2021-12-10
53122,172,139.31,1.23,1.23,2021-12-10
53125,23,39.42,0.58,0.58,2021-12-10
53126,158,156.97,1.01,1.01,2021-12-10
53128,200,204.95,0.98,0.98,2021-12-10
53129,303,320.33,0.95,0.95,2021-12-10
53130,164,171.26,0.96,0.96,2021-12-10
53132,622,810.15,0.77,0.77,2021-12-10
53137,36,38.26,0.94,0.94,2021-12-10
53120,222,214.75,1.03,1.03,2021-12-10
53095,751,619.26,1.21,1.21,2021-12-10
53094,409,437.0,0.94,0.94,2021-12-10
53093,55,46.1,1.19,1.19,2021-12-10
53065,30,49.99,0.6,0.6,2021-12-10
53066,795,800.52,0.99,0.99,2021-12-10
53069,7,15.51,0.45,0.45,2021-12-10
53070,135,111.85,1.21,1.21,2021-12-10
53072,570,588.31,0.97,0.97,2021-12-10
53073,424,334.57,1.27,1.27,2021-12-10
53074,235,291.44,0.81,0.81,2021-12-10
53075,100,73.61,1.36,1.36,2021-12-10
53076,78,100.55,0.78,0.78,2021-12-10
53078,32,38.83,0.82,0.82,2021-12-10
53079,45,34.14,1.32,1.32,2021-12-10
53080,97,129.46,0.75,0.75,2021-12-10
53081,1192,955.43,1.25,1.25,2021-12-10
53083,565,463.67,1.22,1.22,2021-12-10
53085,322,261.21,1.23,1.23,2021-12-10
53086,322,187.45,1.72,1.72,2021-12-10
53088,0,9.19,0.0,0.0,2021-12-10
53089,468,433.08,1.08,1.08,2021-12-10
53090,583,491.02,1.19,1.19,2021-12-10
53091,70,43.81,1.6,1.6,2021-12-10
53092,325,475.08,0.68,0.68,2021-12-10
53140,568,671.79,0.85,0.84,2021-12-10
53538,373,419.5,0.89,0.89,2021-12-10
54159,52,26.04,2.0,2.0,2021-12-10
53541,19,21.08,0.9,0.9,2021-12-10
53961,22,18.07,1.22,1.22,2021-12-10
53963,304,314.42,0.97,0.97,2021-12-10
53964,77,81.64,0.94,0.94,2021-12-10
53965,345,236.6,1.46,1.46,2021-12-10
53968,69,51.58,1.34,1.34,2021-12-10
53969,6,9.92,0.61,0.61,2021-12-10
54001,332,179.5,1.85,1.85,2021-12-10
54002,248,144.02,1.72,1.72,2021-12-10
54003,22,23.95,0.92,0.92,2021-12-10
53960,65,78.02,0.83,0.83,2021-12-10
54004,117,49.97,2.34,2.34,2021-12-10
54006,24,13.54,1.77,1.77,2021-12-10
54007,49,23.09,2.12,2.12,2021-12-10
54009,117,59.21,1.98,1.98,2021-12-10
54011,247,156.56,1.58,1.58,2021-12-10
54013,114,75.83,1.5,1.5,2021-12-10
54014,96,48.32,1.99,1.99,2021-12-10
54015,163,83.48,1.95,1.95,2021-12-10
54016,956,723.88,1.32,1.32,2021-12-10
54005,117,70.35,1.66,1.66,2021-12-10
53540,0,4.6,0.0,0.0,2021-12-10
53959,451,316.95,1.42,1.42,2021-12-10
53955,86,128.51,0.67,0.67,2021-12-10
53931,4,4.98,0.8,0.8,2021-12-10
53932,46,60.16,0.76,0.76,2021-12-10
53933,88,100.87,0.87,0.87,2021-12-10
53934,68,99.37,0.68,0.68,2021-12-10
53935,4,5.75,0.7,0.7,2021-12-10
53936,38,52.82,0.72,0.72,2021-12-10
53937,24,26.38,0.91,0.91,2021-12-10
53939,6,5.8,1.04,1.04,2021-12-10
53941,104,70.98,1.47,1.47,2021-12-10
53956,77,73.09,1.05,1.05,2021-12-10
53943,25,23.71,1.05,1.05,2021-12-10
53946,106,92.35,1.15,1.15,2021-12-10
53947,0,4.01,0.0,0.0,2021-12-10
53948,324,182.24,1.78,1.78,2021-12-10
53949,177,138.07,1.28,1.28,2021-12-10
53950,198,126.34,1.57,1.57,2021-12-10
53951,74,50.56,1.46,1.46,2021-12-10
53952,84,72.88,1.15,1.15,2021-12-10
53953,5,5.64,0.89,0.89,2021-12-10
53954,186,150.88,1.23,1.23,2021-12-10
53944,45,47.48,0.95,0.95,2021-12-10
54020,344,158.53,2.17,2.17,2021-12-10
54021,217,150.77,1.44,1.44,2021-12-10
54022,684,532.91,1.28,1.29,2021-12-10
54126,114,87.62,1.3,1.3,2021-12-10
54127,0,1.74,0.0,0.0,2021-12-10
54128,28,39.6,0.71,0.71,2021-12-10
54129,71,68.99,1.03,1.03,2021-12-10
54130,519,584.98,0.89,0.89,2021-12-10
54135,32,75.44,0.42,0.42,2021-12-10
54136,147,142.59,1.03,1.03,2021-12-10
54137,31,25.9,1.2,1.2,2021-12-10
54138,7,20.26,0.35,0.35,2021-12-10
54125,0,11.46,0.0,0.0,2021-12-10
54139,58,72.93,0.8,0.8,2021-12-10
54141,68,51.1,1.33,1.33,2021-12-10
54143,616,337.01,1.83,1.83,2021-12-10
54149,22,26.76,0.82,0.82,2021-12-10
54150,2,24.61,0.081,0.081,2021-12-10
54151,51,73.31,0.7,0.7,2021-12-10
54153,150,159.71,0.94,0.94,2021-12-10
54154,98,128.06,0.77,0.77,2021-12-10
54155,185,166.84,1.11,1.11,2021-12-10
54156,25,36.59,0.68,0.68,2021-12-10
54140,161,217.11,0.74,0.74,2021-12-10
54124,73,77.89,0.94,0.94,2021-12-10
54123,6,5.95,1.01,1.01,2021-12-10
54121,59,68.4,0.86,0.86,2021-12-10
54023,213,94.89,2.24,2.25,2021-12-10
54024,173,107.5,1.61,1.61,2021-12-10
54025,322,164.69,1.96,1.96,2021-12-10
54026,92,45.69,2.01,2.01,2021-12-10
54027,53,23.66,2.24,2.24,2021-12-10
54028,101,55.43,1.82,1.82,2021-12-10
54082,50,37.47,1.33,1.33,2021-12-10
54101,72,61.65,1.17,1.17,2021-12-10
54102,16,17.52,0.91,0.91,2021-12-10
54103,0,10.66,0.0,0.0,2021-12-10
54104,18,26.69,0.67,0.67,2021-12-10
54106,128,118.46,1.08,1.08,2021-12-10
54107,53,81.96,0.65,0.65,2021-12-10
54110,114,122.15,0.93,0.93,2021-12-10
54111,42,52.14,0.81,0.81,2021-12-10
54112,73,53.18,1.37,1.37,2021-12-10
54113,75,80.99,0.93,0.93,2021-12-10
54114,167,119.21,1.4,1.4,2021-12-10
54115,1340,1033.73,1.3,1.3,2021-12-10
54119,0,15.78,0.0,0.0,2021-12-10
54120,0,5.64,0.0,0.0,2021-12-10
53930,43,31.09,1.38,1.38,2021-12-10
53929,96,59.93,1.6,1.6,2021-12-10
54017,952,407.43,2.34,2.35,2021-12-10
53926,20,37.7,0.53,0.53,2021-12-10
53572,124,241.33,0.51,0.51,2021-12-10
53573,48,70.62,0.68,0.68,2021-12-10
53574,51,86.87,0.59,0.59,2021-12-10
53575,255,370.34,0.69,0.69,2021-12-10
53576,47,52.07,0.9,0.9,2021-12-10
53577,19,31.4,0.61,0.6,2021-12-10
53578,108,144.29,0.75,0.75,2021-12-10
53579,61,39.96,1.53,1.53,2021-12-10
53580,17,13.49,1.26,1.26,2021-12-10
53570,56,55.38,1.01,1.01,2021-12-10
53581,192,226.0,0.85,0.85,2021-12-10
53583,115,136.19,0.84,0.84,2021-12-10
53585,41,48.41,0.85,0.85,2021-12-10
53586,89,51.64,1.72,1.72,2021-12-10
53587,24,26.85,0.89,0.89,2021-12-10
53588,72,90.52,0.8,0.8,2021-12-10
53589,340,456.81,0.74,0.74,2021-12-10
53590,555,915.09,0.61,0.6,2021-12-10
53593,319,536.05,0.6,0.59,2021-12-10
53594,162,115.42,1.4,1.4,2021-12-10
53582,9,26.35,0.34,0.34,2021-12-10
53597,364,440.26,0.83,0.83,2021-12-10
53569,13,28.69,0.45,0.45,2021-12-10
53565,89,105.78,0.84,0.84,2021-12-10
53928,0,2.51,0.0,0.0,2021-12-10
53543,35,39.35,0.89,0.89,2021-12-10
53544,3,18.75,0.16,0.16,2021-12-10
53545,447,525.46,0.85,0.85,2021-12-10
53546,625,683.42,0.91,0.91,2021-12-10
53548,420,435.68,0.96,0.96,2021-12-10
53549,282,233.57,1.21,1.21,2021-12-10
53550,40,27.62,1.45,1.45,2021-12-10
53551,274,195.98,1.4,1.4,2021-12-10
53566,560,343.29,1.63,1.63,2021-12-10
53553,28,13.63,2.05,2.05,2021-12-10
53555,126,197.61,0.64,0.64,2021-12-10
53556,58,59.82,0.97,0.97,2021-12-10
53557,1,7.88,0.13,0.13,2021-12-10
53558,198,278.6,0.71,0.71,2021-12-10
53559,124,142.68,0.87,0.87,2021-12-10
53560,51,83.59,0.61,0.61,2021-12-10
53561,29,44.6,0.65,0.65,2021-12-10
53562,284,596.26,0.48,0.48,2021-12-10
53563,214,256.95,0.83,0.83,2021-12-10
53554,10,26.08,0.38,0.38,2021-12-10
53598,60,61.43,0.98,0.98,2021-12-10
53571,0,2.54,0.0,0.0,2021-12-10
53702,0,3.85,0.0,0.0,2021-12-10
53811,65,74.65,0.87,0.87,2021-12-10
53813,136,133.29,1.02,1.02,2021-12-10
53816,10,19.04,0.53,0.53,2021-12-10
53817,2,3.76,0.53,0.53,2021-12-10
53818,273,366.31,0.75,0.74,2021-12-10
53820,44,50.6,0.87,0.87,2021-12-10
53821,200,182.44,1.1,1.1,2021-12-10
53825,9,12.93,0.7,0.7,2021-12-10
53826,31,29.61,1.05,1.05,2021-12-10
53827,0,5.91,0.0,0.0,2021-12-10
53901,437,333.98,1.31,1.31,2021-12-10
53910,55,75.73,0.73,0.73,2021-12-10
53911,27,28.01,0.96,0.96,2021-12-10
53913,596,470.91,1.27,1.27,2021-12-10
53916,748,510.6,1.46,1.47,2021-12-10
53919,55,62.51,0.88,0.88,2021-12-10
53920,16,8.9,1.8,1.8,2021-12-10
53922,28,19.54,1.43,1.43,2021-12-10
53923,60,48.43,1.24,1.24,2021-12-10
53924,50,32.54,1.54,1.54,2021-12-10
53599,0,1.13,0.0,0.0,2021-12-10
53810,9,8.45,1.07,1.07,2021-12-10
53809,89,96.13,0.93,0.93,2021-12-10
53925,186,177.91,1.05,1.05,2021-12-10
53703,389,787.14,0.49,0.49,2021-12-10
53704,625,1043.53,0.6,0.6,2021-12-10
53705,180,580.59,0.31,0.31,2021-12-10
53706,40,138.04,0.29,0.29,2021-12-10
53711,473,1133.46,0.42,0.42,2021-12-10
53713,353,503.88,0.7,0.7,2021-12-10
53808,25,27.76,0.9,0.9,2021-12-10
53715,158,305.84,0.52,0.52,2021-12-10
53716,242,418.41,0.58,0.58,2021-12-10
53717,100,288.63,0.35,0.35,2021-12-10
53718,226,334.36,0.68,0.68,2021-12-10
53714,223,365.59,0.61,0.61,2021-12-10
53726,51,127.06,0.4,0.4,2021-12-10
53801,16,19.49,0.82,0.82,2021-12-10
53802,0,1.0,0.0,0.0,2021-12-10
53803,41,27.42,1.5,1.5,2021-12-10
53804,34,30.2,1.13,1.13,2021-12-10
53805,160,115.88,1.38,1.38,2021-12-10
53806,70,38.72,1.81,1.81,2021-12-10
53807,102,114.95,0.89,0.89,2021-12-10
53719,312,712.9,0.44,0.44,2021-12-10
54521,223,181.29,1.23,1.23,2021-12-11
54520,120,98.32,1.22,1.22,2021-12-11
54519,30,29.05,1.03,1.03,2021-12-11
54512,9,19.83,0.45,0.45,2021-12-11
54515,6,10.27,0.58,0.58,2021-12-11
54514,39,41.06,0.95,0.95,2021-12-11
54513,6,9.03,0.66,0.66,2021-12-11
54517,0,2.41,0.0,0.0,2021-12-11
54524,14,14.49,0.97,0.97,2021-12-11
54539,34,29.0,1.17,1.17,2021-12-11
54526,8,16.83,0.48,0.48,2021-12-11
54527,37,19.65,1.88,1.88,2021-12-11
54529,20,27.51,0.73,0.73,2021-12-11
54530,18,19.07,0.94,0.94,2021-12-11
54531,19,31.7,0.6,0.6,2021-12-11
54534,33,52.22,0.63,0.63,2021-12-11
54536,0,3.87,0.0,0.0,2021-12-11
54537,7,11.35,0.62,0.62,2021-12-11
54538,55,67.88,0.81,0.81,2021-12-11
